LABEL,TEXT,URL,EMAIL,PHONE,CLEANED_TEXT,HAS_URL,HAS_EMAIL,HAS_PHONE,TOKENIZED_TEXT,prediction
2.0,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99,No,No,yes,you are awarded a sipix digital camera call phonenumber from landline delivery within 28days t cs boxphonenumber mphonenumberbp 2yr warranty phonenumberppm 16  p p399,False,False,False,"['you', 'are', 'awarded', 'a', 'sipix', 'digital', 'camera', 'call', 'phonenumber', 'from', 'landline', 'delivery', 'within', '28days', 't', 'cs', 'boxphonenumber', 'mphonenumberbp', '2yr', 'warranty', 'phonenumberppm', '16', 'p', 'p399']",trust
2.0,Dear PAYTM customer your Paytm KYC has expired. Contact customer care No-6299257179 immediately. your account will Block within 24 hr. Thank you PAYTM TEAM.,No,No,yes,dear paytm customer your paytm kyc has expired contact customer care nophonenumber immediately your account will block within 24 hr thank you paytm team,False,False,False,"['dear', 'paytm', 'customer', 'your', 'paytm', 'kyc', 'has', 'expired', 'contact', 'customer', 'care', 'nophonenumber', 'immediately', 'your', 'account', 'will', 'block', 'within', '24', 'hr', 'thank', 'you', 'paytm', 'team']",urgency
2.0,"Local Covid19 Study: Compensation up to $1,220! Qualify Here:1200cash4study1.com/",No,No,No,local covid19 study compensation up to 1phonenumber qualify herephonenumbercash4study1com,False,False,False,"['local', 'covid19', 'study', 'compensation', 'up', 'to', '1phonenumber', 'qualify', 'herephonenumbercash4study1com']",incentives
2.0,todays vodafone numbers ending with 0089(my last four digits) are selected to received a £350 award. If your number matches please call 09063442151 to claim your £350 award,No,No,yes,todays vodafone numbers ending with phonenumbermy last four digits are selected to received a phonenumber award if your number matches please call phonenumber to claim your phonenumber award,False,False,False,"['todays', 'vodafone', 'numbers', 'ending', 'with', 'phonenumbermy', 'last', 'four', 'digits', 'are', 'selected', 'to', 'received', 'a', 'phonenumber', 'award', 'if', 'your', 'number', 'matches', 'please', 'call', 'phonenumber', 'to', 'claim', 'your', 'phonenumber', 'award']",incentives
2.0,Welcome to Paytm payment bank your re verification done successful in your wallet get 1205 cashback click in link and login your paytm http://7e4d6417.ngrok.io/paytm,yes,No,No,welcome to paytm payment bank your re verification done successful in your wallet get phonenumber cashback click in link and login your paytm url,False,False,False,"['welcome', 'to', 'paytm', 'payment', 'bank', 'your', 're', 'verification', 'done', 'successful', 'in', 'your', 'wallet', 'get', 'phonenumber', 'cashback', 'click', 'in', 'link', 'and', 'login', 'your', 'paytm', 'url']",incentives
2.0,"URGENT! Dear FL1PKART Customer, We are trying to contact you. Last weekends draw shows that you w0n a Rs.10,00,000 prize GUARANTEED. Call 8536074310. Claim Code K52. Valid 12hrs only. ",No,No,yes,urgent dear fl1pkart customer we are trying to contact you last weekends draw shows that you w0n a rs1000phonenumber prize guaranteed call phonenumber claim code k52 valid 12hrs only ,False,False,False,"['urgent', 'dear', 'fl1pkart', 'customer', 'we', 'are', 'trying', 'to', 'contact', 'you', 'last', 'weekends', 'draw', 'shows', 'that', 'you', 'w0n', 'a', 'rs1000phonenumber', 'prize', 'guaranteed', 'call', 'phonenumber', 'claim', 'code', 'k52', 'valid', '12hrs', 'only']",urgency
2.0,"Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 6200992462 Now! ",No,No,yes,dear v0daf0ne customeryou are a 500phonenumber winner of guaranteed caller prize this is our final attempt to contact you to claim call phonenumber now ,False,False,False,"['dear', 'v0daf0ne', 'customeryou', 'are', 'a', '500phonenumber', 'winner', 'of', 'guaranteed', 'caller', 'prize', 'this', 'is', 'our', 'final', 'attempt', 'to', 'contact', 'you', 'to', 'claim', 'call', 'phonenumber', 'now']",urgency
2.0,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now,No,No,yes,we tried to call you re your reply to our sms for a video mobile phonenumber mins unlimited text  free camcorder reply of call phonenumber now,False,False,False,"['we', 'tried', 'to', 'call', 'you', 're', 'your', 'reply', 'to', 'our', 'sms', 'for', 'a', 'video', 'mobile', 'phonenumber', 'mins', 'unlimited', 'text', 'free', 'camcorder', 'reply', 'of', 'call', 'phonenumber', 'now']",incentives
2.0,"DUETO THE CENTRAL BANK DIRECTIVE WITH REGARDS TO BVN UPDATE,YOUR ATM CARD HAS BEEN DE-ACTIVATED,TO RE-ACTIVATE CALL CUSTOMER CARE ON 08125000070",No,No,yes,dueto the central bank directive with regards to bvn updateyour atm card has been deactivatedto reactivate call customer care on phonenumber,False,False,False,"['dueto', 'the', 'central', 'bank', 'directive', 'with', 'regards', 'to', 'bvn', 'updateyour', 'atm', 'card', 'has', 'been', 'deactivatedto', 'reactivate', 'call', 'customer', 'care', 'on', 'phonenumber']",authority
2.0,"As a valued customer, I am pleased to advise you that following recent review of your Mobile No. you are awarded with a Rs.7,00,000 Bonus Prize, call 7679046492",No,No,yes,as a valued customer i am pleased to advise you that following recent review of your mobile no you are awarded with a rs700phonenumber bonus prize call phonenumber,False,False,False,"['as', 'a', 'valued', 'customer', 'i', 'am', 'pleased', 'to', 'advise', 'you', 'that', 'following', 'recent', 'review', 'of', 'your', 'mobile', 'no', 'you', 'are', 'awarded', 'with', 'a', 'rs700phonenumber', 'bonus', 'prize', 'call', 'phonenumber']",incentives
2.0,	We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now,No,No,yes,	we tried to call you re your reply to our sms for a video mobile phonenumber mins unlimited text  free camcorder reply of call phonenumber now,False,False,False,"['we', 'tried', 'to', 'call', 'you', 're', 'your', 'reply', 'to', 'our', 'sms', 'for', 'a', 'video', 'mobile', 'phonenumber', 'mins', 'unlimited', 'text', 'free', 'camcorder', 'reply', 'of', 'call', 'phonenumber', 'now']",incentives
2.0,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,No,No,yes,someone u know has asked our dating service 2 contact you cant guess who call phonenumber now all will be revealed po boxphonenumber m6 6wu,False,False,False,"['someone', 'u', 'know', 'has', 'asked', 'our', 'dating', 'service', '2', 'contact', 'you', 'cant', 'guess', 'who', 'call', 'phonenumber', 'now', 'all', 'will', 'be', 'revealed', 'po', 'boxphonenumber', 'm6', '6wu']",urgency
2.0,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa",No,No,yes,orange customer you may now claim your free camera phone upgrade for your loyalty call now on phonenumber phonenumber phonenumber offer ends 14thmarch tcs apply optout availa,False,False,True,"['orange', 'customer', 'you', 'may', 'now', 'claim', 'your', 'free', 'camera', 'phone', 'upgrade', 'for', 'your', 'loyalty', 'call', 'now', 'on', 'phonenumber', 'phonenumber', 'phonenumber', 'offer', 'ends', '14thmarch', 'tcs', 'apply', 'optout', 'availa']",incentives
2.0,	Please CALL 08712402578 immediately as there is an urgent message waiting for you,No,No,yes,	please call phonenumber immediately as there is an urgent message waiting for you,False,False,False,"['please', 'call', 'phonenumber', 'immediately', 'as', 'there', 'is', 'an', 'urgent', 'message', 'waiting', 'for', 'you']",urgency
2.0,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",No,No,yes,congrats 2 mobile 3g videophones r yours call phonenumber now videochat wid ur mates play java games dload polyh music noline rentl bxphonenumber ip4 5we phonenumberpm,False,False,False,"['congrats', '2', 'mobile', '3g', 'videophones', 'r', 'yours', 'call', 'phonenumber', 'now', 'videochat', 'wid', 'ur', 'mates', 'play', 'java', 'games', 'dload', 'polyh', 'music', 'noline', 'rentl', 'bxphonenumber', 'ip4', '5we', 'phonenumberpm']",incentives
2.0,	U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 0905809458,No,No,yes,	u have a secret admirer who is looking 2 make contact with ufind out who they rreveal who thinks ur so specialcall on phonenumber,False,False,False,"['u', 'have', 'a', 'secret', 'admirer', 'who', 'is', 'looking', '2', 'make', 'contact', 'with', 'ufind', 'out', 'who', 'they', 'rreveal', 'who', 'thinks', 'ur', 'so', 'specialcall', 'on', 'phonenumber']",urgency
2.0,WINNER! As a valued network customer you hvae been selected to receive a £900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM,No,No,yes,winner as a valued network customer you hvae been selected to receive a phonenumber reward to collect call phonenumber valid 24 hours only aclphonenumberpm,False,False,False,"['winner', 'as', 'a', 'valued', 'network', 'customer', 'you', 'hvae', 'been', 'selected', 'to', 'receive', 'a', 'phonenumber', 'reward', 'to', 'collect', 'call', 'phonenumber', 'valid', '24', 'hours', 'only', 'aclphonenumberpm']",incentives
2.0,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,No,No,yes,someone u know has asked our dating service 2 contact you cant guess who call phonenumber now all will be revealed po boxphonenumber m6 6wu,False,False,False,"['someone', 'u', 'know', 'has', 'asked', 'our', 'dating', 'service', '2', 'contact', 'you', 'cant', 'guess', 'who', 'call', 'phonenumber', 'now', 'all', 'will', 'be', 'revealed', 'po', 'boxphonenumber', 'm6', '6wu']",urgency
2.0,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth £350! To Claim, Call London 02072069400. Bx 526, SW73SS",No,No,yes,you have been selected to stay in 1 of phonenumber top british hotels  for nothing holiday worth phonenumber to claim call london phonenumber bx phonenumber sw73ss,False,False,False,"['you', 'have', 'been', 'selected', 'to', 'stay', 'in', '1', 'of', 'phonenumber', 'top', 'british', 'hotels', 'for', 'nothing', 'holiday', 'worth', 'phonenumber', 'to', 'claim', 'call', 'london', 'phonenumber', 'bx', 'phonenumber', 'sw73ss']",incentives
2.0,"We have received a request from you for purchasing Paytm Payments Bank FASTag. Total amount to be paid is Rs 250/- (Tag Cost Rs. 100 Security Deposit Rs. 0, Threshold -Rs. 150). In case of any queries, please contact us at https://m.paytm.me/fastag-help",No,No,No,we have received a request from you for purchasing paytm payments bank fastag total amount to be paid is rs phonenumber tag cost rs phonenumber security deposit rs 0 threshold rs phonenumber in case of any queries please contact us at url,False,False,False,"['we', 'have', 'received', 'a', 'request', 'from', 'you', 'for', 'purchasing', 'paytm', 'payments', 'bank', 'fastag', 'total', 'amount', 'to', 'be', 'paid', 'is', 'rs', 'phonenumber', 'tag', 'cost', 'rs', 'phonenumber', 'security', 'deposit', 'rs', '0', 'threshold', 'rs', 'phonenumber', 'in', 'case', 'of', 'any', 'queries', 'please', 'contact', 'us', 'at', 'url']",authority
2.0,"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or £1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR",No,No,yes,urgent please call phonenumber from your landline your complimentary 4 lux costa del sol holiday or phonenumber cash await collection ppm phonenumber sae tcs james 28 eh74rr,False,False,False,"['urgent', 'please', 'call', 'phonenumber', 'from', 'your', 'landline', 'your', 'complimentary', '4', 'lux', 'costa', 'del', 'sol', 'holiday', 'or', 'phonenumber', 'cash', 'await', 'collection', 'ppm', 'phonenumber', 'sae', 'tcs', 'james', '28', 'eh74rr']",urgency
2.0,"Congratulations - Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate",No,No,yes,congratulations  thanks to a good friend u have won the 2phonenumber xmas prize 2 claim is easy just call phonenumber now only 10p per minute btnationalrate,False,False,False,"['congratulations', 'thanks', 'to', 'a', 'good', 'friend', 'u', 'have', 'won', 'the', '2phonenumber', 'xmas', 'prize', '2', 'claim', 'is', 'easy', 'just', 'call', 'phonenumber', 'now', 'only', '10p', 'per', 'minute', 'btnationalrate']",incentives
2.0,We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow,No,No,yes,we tried to contact you re your reply to our offer of phonenumber mins phonenumber textand a new video phone call phonenumber now or reply for free delivery tomorrow,False,False,False,"['we', 'tried', 'to', 'contact', 'you', 're', 'your', 'reply', 'to', 'our', 'offer', 'of', 'phonenumber', 'mins', 'phonenumber', 'textand', 'a', 'new', 'video', 'phone', 'call', 'phonenumber', 'now', 'or', 'reply', 'for', 'free', 'delivery', 'tomorrow']",incentives
2.0,You have 1 new voicemail. Please call 08719181503,No,No,yes,you have 1 new voicemail please call phonenumber,False,False,False,"['you', 'have', '1', 'new', 'voicemail', 'please', 'call', 'phonenumber']",urgency
2.0,BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary,No,No,yes,big brother alert the computer has selected u for 10k cash or phonenumber voucher call phonenumber ntt po box crophonenumber 18 bt landline cost phonenumberppm mobiles vary,False,False,False,"['big', 'brother', 'alert', 'the', 'computer', 'has', 'selected', 'u', 'for', '10k', 'cash', 'or', 'phonenumber', 'voucher', 'call', 'phonenumber', 'ntt', 'po', 'box', 'crophonenumber', '18', 'bt', 'landline', 'cost', 'phonenumberppm', 'mobiles', 'vary']",urgency
2.0,"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898036. £3.00 Sub. 16 .",No,No,yes,todays offer claim ur phonenumber worth of discount vouchers text yes to phonenumber now savamob member offers mobile t cs phonenumber 300 sub 16 ,False,False,False,"['todays', 'offer', 'claim', 'ur', 'phonenumber', 'worth', 'of', 'discount', 'vouchers', 'text', 'yes', 'to', 'phonenumber', 'now', 'savamob', 'member', 'offers', 'mobile', 't', 'cs', 'phonenumber', '300', 'sub', '16']",incentives
2.0,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611,No,No,yes,a phonenumber xmas reward is waiting for you our computer has randomly picked you from our loyal mobile customers to receive a phonenumber reward just call phonenumber,False,False,False,"['a', 'phonenumber', 'xmas', 'reward', 'is', 'waiting', 'for', 'you', 'our', 'computer', 'has', 'randomly', 'picked', 'you', 'from', 'our', 'loyal', 'mobile', 'customers', 'to', 'receive', 'a', 'phonenumber', 'reward', 'just', 'call', 'phonenumber']",incentives
2.0,Friendly reminder don't forget to confirm your SAM update from the other day!�http://rghst.us/Htcdlas Reply STOP to opt out,yes,No,No,friendly reminder dont forget to confirm your sam update from the other dayurl reply stop to opt out,False,False,False,"['friendly', 'reminder', 'dont', 'forget', 'to', 'confirm', 'your', 'sam', 'update', 'from', 'the', 'other', 'dayurl', 'reply', 'stop', 'to', 'opt', 'out']",authority
