LABEL,TEXT,URL,EMAIL,PHONE,CLEANED_TEXT,HAS_URL,HAS_EMAIL,HAS_PHONE,TOKENIZED_TEXT,manipulation,sentiment,topic
0.0,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING",No,No,No,beautiful truth against gravity read carefully our heart feels light when someone is in it but it feels very heavy when someone leaves it goodmorning,False,False,False,"['beautiful', 'truth', 'against', 'gravity', 'read', 'carefully', 'our', 'heart', 'feels', 'light', 'when', 'someone', 'is', 'in', 'it', 'but', 'it', 'feels', 'very', 'heavy', 'when', 'someone', 'leaves', 'it', 'goodmorning']",invoking fear,negative,shipping
0.0,Remember to ask alex about his pizza,No,No,No,remember to ask alex about his pizza,False,False,False,"['remember', 'to', 'ask', 'alex', 'about', 'his', 'pizza']",authority,negative,impersonation of someone they know
0.0,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. ",No,No,No,as i entered my cabin my pa said  happy bday boss  i felt special she askd me 4 lunch ,False,False,False,"['as', 'i', 'entered', 'my', 'cabin', 'my', 'pa', 'said', 'happy', 'bday', 'boss', 'i', 'felt', 'special', 'she', 'askd', 'me', '4', 'lunch']",authority,positive,impersonation of someone they know
0.0,Forgot to tell ü smth.. Can ü like number the sections so that it's clearer..,No,No,No,forgot to tell ü smth can ü like number the sections so that its clearer,False,False,False,"['forgot', 'to', 'tell', 'ü', 'smth', 'can', 'ü', 'like', 'number', 'the', 'sections', 'so', 'that', 'its', 'clearer']",authority,negative,impersonation of someone they know
0.0,"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?",No,No,No,yar lor he wan 2 go c horse racing today mah so eat earlier lor i ate chicken rice u,False,False,False,"['yar', 'lor', 'he', 'wan', '2', 'go', 'c', 'horse', 'racing', 'today', 'mah', 'so', 'eat', 'earlier', 'lor', 'i', 'ate', 'chicken', 'rice', 'u']",incentives,negative,impersonation of someone they know
0.0,She's good. How are you. Where r u working now,No,No,No,shes good how are you where r u working now,False,False,False,"['shes', 'good', 'how', 'are', 'you', 'where', 'r', 'u', 'working', 'now']",impersonation,positive,impersonation of someone they know
0.0,I want to go to perumbavoor,No,No,No,i want to go to perumbavoor,False,False,False,"['i', 'want', 'to', 'go', 'to', 'perumbavoor']",urgency,positive,impersonation of someone they know
0.0,"Can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold  &lt;#&gt;  or any bb",No,No,No,can you please ask macho what his price range is does he want something new or used plus it he only interfued in the blackberry bold  ltgt  or any bb,False,False,False,"['can', 'you', 'please', 'ask', 'macho', 'what', 'his', 'price', 'range', 'is', 'does', 'he', 'want', 'something', 'new', 'or', 'used', 'plus', 'it', 'he', 'only', 'interfued', 'in', 'the', 'blackberry', 'bold', 'ltgt', 'or', 'any', 'bb']",authority,negative,impersonation of someone they know
0.0,Sitting in mu waiting for everyone to get out of my suite so I can take a shower,No,No,No,sitting in mu waiting for everyone to get out of my suite so i can take a shower,False,False,False,"['sitting', 'in', 'mu', 'waiting', 'for', 'everyone', 'to', 'get', 'out', 'of', 'my', 'suite', 'so', 'i', 'can', 'take', 'a', 'shower']",urgency,negative,impersonation of someone they know
0.0,Erm. I thought the contract ran out the4th of october.,No,No,No,erm i thought the contract ran out the4th of october,False,False,False,"['erm', 'i', 'thought', 'the', 'contract', 'ran', 'out', 'the4th', 'of', 'october']",invoking fear,negative,impersonation of someone they know
0.0,"Nothing, i got msg frm tht unknown no..",No,No,No,nothing i got msg frm tht unknown no,False,False,False,"['nothing', 'i', 'got', 'msg', 'frm', 'tht', 'unknown', 'no']",invoking fear,negative,shipping
0.0,No no. I will check all rooms befor activities�will let u know after that�,No,No,No,no no i will check all rooms befor activitieswill let u know after that,False,False,False,"['no', 'no', 'i', 'will', 'check', 'all', 'rooms', 'befor', 'activitieswill', 'let', 'u', 'know', 'after', 'that']",invoking fear,negative,shipping
0.0,Any way where are you and what doing.,No,No,No,any way where are you and what doing,False,False,False,"['any', 'way', 'where', 'are', 'you', 'and', 'what', 'doing']",urgency,positive,impersonation of someone they know
0.0,At home watching tv lor.,No,No,No,at home watching tv lor,False,False,False,"['at', 'home', 'watching', 'tv', 'lor']",impersonation,neutral,impersonation of someone they know
1.0,Can U get 2 phone NOW? I wanna chat 2 set up meet Call me NOW on 09096102316 U can cum here 2moro Luv JANE xx Calls£1/minmoremobsEMSPOBox45PO139WA,No,No,yes,can u get 2 phone now i wanna chat 2 set up meet call me now on phonenumber u can cum here 2moro luv jane xx calls1minmoremobsemspobox45pophonenumberwa,False,False,False,"['can', 'u', 'get', '2', 'phone', 'now', 'i', 'wanna', 'chat', '2', 'set', 'up', 'meet', 'call', 'me', 'now', 'on', 'phonenumber', 'u', 'can', 'cum', 'here', '2moro', 'luv', 'jane', 'xx', 'calls1minmoremobsemspobox45pophonenumberwa']",urgency,positive,impersonation of someone they know
0.0,"Oh... Icic... K lor, den meet other day...",No,No,No,oh icic k lor den meet other day,False,False,False,"['oh', 'icic', 'k', 'lor', 'den', 'meet', 'other', 'day']",invoking fear,negative,impersonation of someone they know
0.0,Are you ok. What happen to behave like this,No,No,No,are you ok what happen to behave like this,False,False,False,"['are', 'you', 'ok', 'what', 'happen', 'to', 'behave', 'like', 'this']",invoking fear,negative,shipping
1.0,We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150,No,No,No,we have new local dates in your area  lots of new people registered in your area reply date to start now 18 only wwwflirtpartyus replysphonenumber,False,False,False,"['we', 'have', 'new', 'local', 'dates', 'in', 'your', 'area', 'lots', 'of', 'new', 'people', 'registered', 'in', 'your', 'area', 'reply', 'date', 'to', 'start', 'now', '18', 'only', 'wwwflirtpartyus', 'replysphonenumber']",urgency,positive,impersonation of someone they know
0.0,"Don't Think About ""What u Have Got"" Think About ""How to Use It That You Have Got"" gooD ni8",No,No,No,dont think about what u have got think about how to use it that you have got good ni8,False,False,False,"['dont', 'think', 'about', 'what', 'u', 'have', 'got', 'think', 'about', 'how', 'to', 'use', 'it', 'that', 'you', 'have', 'got', 'good', 'ni8']",urgency,neutral,shipping
0.0,"Sorry, I'll call later�buzy",No,No,No,sorry ill call laterbuzy,False,False,False,"['sorry', 'ill', 'call', 'laterbuzy']",invoking fear,negative,impersonation of someone they know
2.0,Friendly reminder don't forget to confirm your SAM update from the other day!�http://rghst.us/Htcdlas Reply STOP to opt out,yes,No,No,friendly reminder dont forget to confirm your sam update from the other dayurl reply stop to opt out,False,False,False,"['friendly', 'reminder', 'dont', 'forget', 'to', 'confirm', 'your', 'sam', 'update', 'from', 'the', 'other', 'dayurl', 'reply', 'stop', 'to', 'opt', 'out']",authority,positive,shipping
1.0,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!,No,No,yes,freemsg fancy a flirt reply date now  join the uks fastest growing mobile dating service msgs rcvd just 25p to optout txt stop to phonenumber reply date now,False,False,False,"['freemsg', 'fancy', 'a', 'flirt', 'reply', 'date', 'now', 'join', 'the', 'uks', 'fastest', 'growing', 'mobile', 'dating', 'service', 'msgs', 'rcvd', 'just', '25p', 'to', 'optout', 'txt', 'stop', 'to', 'phonenumber', 'reply', 'date', 'now']",incentives,positive,shipping
0.0,Thanks for this hope you had a good day today,No,No,No,thanks for this hope you had a good day today,False,False,False,"['thanks', 'for', 'this', 'hope', 'you', 'had', 'a', 'good', 'day', 'today']",urgency,positive,shipping
0.0,Not yet. Just i'd like to keep in touch and it will be the easiest way to do that from barcelona. By the way how ru and how is the house?,No,No,No,not yet just id like to keep in touch and it will be the easiest way to do that from barcelona by the way how ru and how is the house,False,False,False,"['not', 'yet', 'just', 'id', 'like', 'to', 'keep', 'in', 'touch', 'and', 'it', 'will', 'be', 'the', 'easiest', 'way', 'to', 'do', 'that', 'from', 'barcelona', 'by', 'the', 'way', 'how', 'ru', 'and', 'how', 'is', 'the', 'house']",authority,positive,impersonation of someone they know
0.0,Not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..,No,No,No,not yet hadya sapna aunty manege yday hogidhechinnu full weak and swalpa black agidhane,False,False,False,"['not', 'yet', 'hadya', 'sapna', 'aunty', 'manege', 'yday', 'hogidhechinnu', 'full', 'weak', 'and', 'swalpa', 'black', 'agidhane']",invoking fear,negative,impersonation of someone they know
0.0,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it.,No,No,No,tessypls do me a favor pls convey my birthday wishes to nimyapls dnt forget it,False,False,False,"['tessypls', 'do', 'me', 'a', 'favor', 'pls', 'convey', 'my', 'birthday', 'wishes', 'to', 'nimyapls', 'dnt', 'forget', 'it']",urgency,positive,impersonation of someone they know
0.0,"Nah man, my car is meant to be crammed full of people",No,No,No,nah man my car is meant to be crammed full of people,False,False,False,"['nah', 'man', 'my', 'car', 'is', 'meant', 'to', 'be', 'crammed', 'full', 'of', 'people']",impersonation,negative,impersonation of someone they know
0.0,Ok thanx... Take care then...,No,No,No,ok thanx take care then,False,False,False,"['ok', 'thanx', 'take', 'care', 'then']",urgency,positive,shipping
0.0,NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;,No,No,No,neft transaction with reference number  ltgt  for rs ltdecimalgt  has been credited to the beneficiary account on  ltgt  at  lttimegt  ltgt,False,False,False,"['neft', 'transaction', 'with', 'reference', 'number', 'ltgt', 'for', 'rs', 'ltdecimalgt', 'has', 'been', 'credited', 'to', 'the', 'beneficiary', 'account', 'on', 'ltgt', 'at', 'lttimegt', 'ltgt']",authority,positive,finance
0.0,I will be outside office take all from there,No,No,No,i will be outside office take all from there,False,False,False,"['i', 'will', 'be', 'outside', 'office', 'take', 'all', 'from', 'there']",authority,negative,impersonation of someone they know
0.0,"K, can that happen tonight?",No,No,No,k can that happen tonight,False,False,False,"['k', 'can', 'that', 'happen', 'tonight']",invoking fear,negative,shipping
1.0,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688,No,No,yes,dear uve been invited to xchat this is our final attempt to contact u txt chat to phonenumber,False,False,False,"['dear', 'uve', 'been', 'invited', 'to', 'xchat', 'this', 'is', 'our', 'final', 'attempt', 'to', 'contact', 'u', 'txt', 'chat', 'to', 'phonenumber']",urgency,negative,shipping
0.0,"K, I'll work something out",No,No,No,k ill work something out,False,False,False,"['k', 'ill', 'work', 'something', 'out']",urgency,neutral,impersonation of someone they know
0.0,Did you see that film:),No,No,No,did you see that film,False,False,False,"['did', 'you', 'see', 'that', 'film']",invoking fear,positive,impersonation of someone they know
0.0,"Just arrived, see you in a couple days &lt;3",No,No,No,just arrived see you in a couple days lt3,False,False,False,"['just', 'arrived', 'see', 'you', 'in', 'a', 'couple', 'days', 'lt3']",urgency,positive,shipping
0.0,"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea",No,No,No,hello lover how goes that new job are you there now are you happy do you think of me i wake my slave and send you a teasing kiss from across the sea,False,False,False,"['hello', 'lover', 'how', 'goes', 'that', 'new', 'job', 'are', 'you', 'there', 'now', 'are', 'you', 'happy', 'do', 'you', 'think', 'of', 'me', 'i', 'wake', 'my', 'slave', 'and', 'send', 'you', 'a', 'teasing', 'kiss', 'from', 'across', 'the', 'sea']",impersonation,positive,impersonation of someone they know
0.0,Talk With Yourself Atleast Once In A Day...!!! Otherwise You Will Miss Your Best FRIEND In This WORLD...!!! -Shakespeare- SHESIL  &lt;#&gt;,No,No,No,talk with yourself atleast once in a day otherwise you will miss your best friend in this world shakespeare shesil  ltgt,False,False,False,"['talk', 'with', 'yourself', 'atleast', 'once', 'in', 'a', 'day', 'otherwise', 'you', 'will', 'miss', 'your', 'best', 'friend', 'in', 'this', 'world', 'shakespeare', 'shesil', 'ltgt']",urgency,negative,shipping
2.0,"URGENT! Dear FL1PKART Customer, We are trying to contact you. Last weekends draw shows that you w0n a Rs.4,00,000 prize GUARANTEED. Call 8927307655. Claim Code LUCKY52. Valid 12hrs only. ",No,No,yes,urgent dear fl1pkart customer we are trying to contact you last weekends draw shows that you w0n a rs400phonenumber prize guaranteed call phonenumber claim code lucky52 valid 12hrs only ,False,False,False,"['urgent', 'dear', 'fl1pkart', 'customer', 'we', 'are', 'trying', 'to', 'contact', 'you', 'last', 'weekends', 'draw', 'shows', 'that', 'you', 'w0n', 'a', 'rs400phonenumber', 'prize', 'guaranteed', 'call', 'phonenumber', 'claim', 'code', 'lucky52', 'valid', '12hrs', 'only']",urgency,positive,shipping
0.0,Y dun cut too short leh. U dun like ah? She failed. She's quite sad.,No,No,No,y dun cut too short leh u dun like ah she failed shes quite sad,False,False,False,"['y', 'dun', 'cut', 'too', 'short', 'leh', 'u', 'dun', 'like', 'ah', 'she', 'failed', 'shes', 'quite', 'sad']",invoking fear,negative,impersonation of someone they know
0.0,Thats cool. How was your day?,No,No,No,thats cool how was your day,False,False,False,"['thats', 'cool', 'how', 'was', 'your', 'day']",impersonation,positive,impersonation of someone they know
2.0,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm,No,No,yes,u have a secret admirer who is looking 2 make contact with ufind out who they rreveal who thinks ur so specialcall on phonenumberstopsmsphonenumberppm,False,False,False,"['u', 'have', 'a', 'secret', 'admirer', 'who', 'is', 'looking', '2', 'make', 'contact', 'with', 'ufind', 'out', 'who', 'they', 'rreveal', 'who', 'thinks', 'ur', 'so', 'specialcall', 'on', 'phonenumberstopsmsphonenumberppm']",invoking fear,positive,shipping
